Uber Distance (mi),cab_type,time_stamp,destination,source,Uber Price,Uber Surge Multiplier,id,product_id,name
3.05,Uber,1.54508E+12,Fenway,North Station,,1,93cd22bb-bbd6-4c2f-8d96-15cac0398be2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.05,Uber,1.545E+12,Fenway,North Station,11.5,1,afbd6cb4-d7a4-494e-bedc-834d4200710e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.05,Uber,1.5437E+12,Fenway,North Station,11,1,dc1e3bd5-6479-4792-9e87-8bb337e622da,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.05,Uber,1.54345E+12,Fenway,North Station,19.5,1,e7e1451b-c8f5-4f5a-b41c-8c897f6f98d0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.11,Uber,1.54355E+12,West End,North End,7.5,1,08ef6d45-0462-4843-9613-496516fc6a34,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.11,Uber,1.54345E+12,West End,North End,7.5,1,1aa0c627-f939-4857-a942-31d31dfa26fb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.11,Uber,1.54346E+12,West End,North End,,1,7613daa4-29e5-478a-a301-3cf1ab2ade76,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.11,Uber,1.54361E+12,West End,North End,26,1,7fe830c4-f115-4868-a68e-63fb372f7949,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.11,Uber,1.54511E+12,West End,North End,16,1,b6d513f5-95f3-48fd-8e88-58d525656895,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.11,Uber,1.5439E+12,West End,North End,5.5,1,ea1c2344-0df2-42a0-9f7a-eabb7839a069,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.11,Uber,1.54499E+12,West End,North End,12,1,fdab9149-aa90-4fc5-8d82-971e511b7e5c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.73,Uber,1.54381E+12,West End,Northeastern University,17,1,0c562144-0747-44e6-bbd7-a6218a0e377b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.73,Uber,1.54475E+12,West End,Northeastern University,9,1,3811fe51-c622-4633-9ade-99e698033a23,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.73,Uber,1.5447E+12,West End,Northeastern University,9.5,1,509c973e-7947-4c76-82dc-d36cbb4e5400,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.73,Uber,1.54345E+12,West End,Northeastern University,,1,828b6fdc-5690-43ed-8065-2669bbc8717d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.73,Uber,1.54484E+12,West End,Northeastern University,30.5,1,90ef9ddf-55d9-4394-aa52-5c603ef6a36d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.73,Uber,1.54374E+12,West End,Northeastern University,19.5,1,a1a552f8-845c-441e-9a14-87bfc2294580,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.73,Uber,1.54488E+12,West End,Northeastern University,9.5,1,c73a77ab-ccd1-4fab-8348-bdbbe6432806,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.16,Uber,1.54511E+12,Theatre District,Haymarket Square,,1,2d20758e-71ae-4356-9580-00aac5e0ce5f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.16,Uber,1.54476E+12,Theatre District,Haymarket Square,7,1,4a4f372e-123c-4cfb-bcd9-9e71f08a5de8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.16,Uber,1.54363E+12,Theatre District,Haymarket Square,27.5,1,4e66d1ba-4bcf-4188-8302-4b2d130667b4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.16,Uber,1.54507E+12,Theatre District,Haymarket Square,7,1,74613290-c6a4-497a-8eba-8938210728af,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.16,Uber,1.54514E+12,Theatre District,Haymarket Square,7,1,b4ec7dd5-6868-4ee7-a65f-ac155da86f25,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.16,Uber,1.54496E+12,Theatre District,Haymarket Square,10.5,1,f2625e82-d3f0-442a-a6b3-d94dfbeab54b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.16,Uber,1.54342E+12,Theatre District,Haymarket Square,15,1,f704bd1c-9c01-4da6-87f3-96130b8e2401,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.84,Uber,1.545E+12,Fenway,West End,10.5,1,01e6125e-f2bc-4537-b6b9-ecf34f11b9bd,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.84,Uber,1.54329E+12,Fenway,West End,10.5,1,44b3d68d-cf1c-403d-a08c-db556091ee17,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.84,Uber,1.545E+12,Fenway,West End,24,1,95ec8e9d-0fc2-4836-96d1-5b3273e1795e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.84,Uber,1.54377E+12,Fenway,West End,,1,b6d58e75-dc90-40bc-8b60-c72bf6349002,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.84,Uber,1.54367E+12,Fenway,West End,33,1,b91b3913-6557-48b4-a345-8a38f291172f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.84,Uber,1.54498E+12,Fenway,West End,10,1,bdfe7d41-72e4-46f5-b1b4-3f7a5a0f7a73,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.84,Uber,1.54481E+12,Fenway,West End,16,1,cbaa4d8a-5907-4911-bf42-26e6ba90f64a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.08,Uber,1.54334E+12,Northeastern University,Back Bay,9.5,1,14d0fad7-0eb5-4404-b74e-7b50fe59ab78,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.08,Uber,1.54333E+12,Northeastern University,Back Bay,13,1,3e6903b2-c2a2-4d55-9193-9b430fa48a5a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.08,Uber,1.54346E+12,Northeastern University,Back Bay,,1,467d2f3b-5509-4a90-9e22-8c2a56abf34d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.08,Uber,1.54361E+12,Northeastern University,Back Bay,9.5,1,561313f5-5682-4239-b87c-1ffbfbe67347,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.08,Uber,1.5433E+12,Northeastern University,Back Bay,8.5,1,6b4fdbc5-a4d2-4317-b4e6-a4ff4357e5b1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.08,Uber,1.54328E+12,Northeastern University,Back Bay,16,1,c302bb37-f562-4c26-a380-17b0e5df0eab,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.08,Uber,1.54367E+12,Northeastern University,Back Bay,27,1,cb81524a-0c2d-46a7-8d92-3edee1880980,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.44,Uber,1.54477E+12,Boston University,Back Bay,23,1,569ac49f-cd37-4ab5-a4c7-f5b1c1d70501,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.44,Uber,1.54487E+12,Boston University,Back Bay,8,1,5af23790-5b78-4249-b6ae-9678e0554c6c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.44,Uber,1.54473E+12,Boston University,Back Bay,8,1,64febe21-b6fc-4796-b373-46ead39cace0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.44,Uber,1.54341E+12,Boston University,Back Bay,12.5,1,9384fb7e-40fd-4375-a939-619a3521ad1a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.44,Uber,1.54332E+12,Boston University,Back Bay,,1,b271d3c2-edb0-479b-8796-fae1b44a6d1c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.44,Uber,1.54324E+12,Boston University,Back Bay,7.5,1,c8e79166-293c-4729-9ed9-56520059eae9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.44,Uber,1.54475E+12,Boston University,Back Bay,16,1,f41f3985-1529-4519-b4ee-e2f228efce88,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.15,Uber,1.54374E+12,Back Bay,Haymarket Square,11,1,3a56fdd6-11bd-4ef6-89ab-45f592d58661,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.15,Uber,1.54383E+12,Back Bay,Haymarket Square,11.5,1,53b8b83c-87a4-48b7-afbd-bb379f3fea69,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.15,Uber,1.5434E+12,Back Bay,Haymarket Square,24,1,73bef059-ce70-49a4-a8d7-bc52f5f27ff6,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.15,Uber,1.54341E+12,Back Bay,Haymarket Square,18,1,8be36abc-5039-4290-8b2a-a67ee9be9010,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.15,Uber,1.54329E+12,Back Bay,Haymarket Square,32.5,1,a2de1752-e9a5-45c8-8cbd-fca924d97ebc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.15,Uber,1.54477E+12,Back Bay,Haymarket Square,,1,aadf31fc-95d9-4765-ba09-3efaa16e7959,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.15,Uber,1.5437E+12,Back Bay,Haymarket Square,11.5,1,ad9ed489-d255-4e0e-82e8-070257165a90,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.33,Uber,1.5435E+12,North End,Back Bay,9.5,1,4b6c491c-3172-467e-b712-51b28d261274,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.33,Uber,1.5434E+12,North End,Back Bay,30.5,1,c30feaa6-6440-4d80-9c2f-6bc515ee94df,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.33,Uber,1.54469E+12,North End,Back Bay,19.5,1,fbc6f41f-90f5-4d47-b3b8-50a82f0cb66d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.5,Uber,1.54492E+12,Back Bay,Fenway,25,1,356bacbc-15db-4707-b537-1cee9b13c900,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.5,Uber,1.54514E+12,Back Bay,Fenway,15.5,1,440560d2-3171-43cd-87cb-936e3c08c18a,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.5,Uber,1.54328E+12,Back Bay,Fenway,7,1,492cd28e-f12d-4e2e-bf94-23ac9a32febc,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.5,Uber,1.54345E+12,Back Bay,Fenway,12,1,ab6a8f01-d525-4a69-b57b-70595d7898d6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.5,Uber,1.54484E+12,Back Bay,Fenway,,1,ab8ac1e3-83e6-4b3e-a1df-f24600f7393b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.5,Uber,1.54335E+12,Back Bay,Fenway,7,1,c6feb813-9e4e-44a8-8724-866ee226f7bf,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.5,Uber,1.54341E+12,Back Bay,Fenway,7.5,1,f55a567d-09dd-4c37-967f-cc2d0c68a1fb,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.41,Uber,1.5447E+12,Theatre District,North End,17.5,1,11671c9f-c8bc-45ea-b7d7-3e57fa8da8df,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.41,Uber,1.54508E+12,Theatre District,North End,12,1,1ffb692d-4d19-4523-979e-1a4e394ec716,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.41,Uber,1.54497E+12,Theatre District,North End,29.5,1,43d1c687-1a80-4fb1-87f0-1b78e15544fb,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.41,Uber,1.54507E+12,Theatre District,North End,,1,46646b0f-b471-45aa-bf8d-120b587b9556,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.41,Uber,1.54377E+12,Theatre District,North End,22,1,62826bde-67f9-42fd-805e-312fe4d9f159,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.41,Uber,1.54358E+12,Theatre District,North End,12,1,860bd744-c698-426f-a73a-ebafb55bcc57,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.41,Uber,1.54513E+12,Theatre District,North End,10,1,e30de73a-b5d1-44cd-b373-a27f96403f61,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.64,Uber,1.54384E+12,Back Bay,Northeastern University,27.5,1,13f25d57-91e9-467e-a926-5169fb0ae4fd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.64,Uber,1.5437E+12,Back Bay,Northeastern University,,1,21026409-a6b6-44de-b514-17440fcaf9ef,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.64,Uber,1.54347E+12,Back Bay,Northeastern University,12.5,1,318ab761-4e2d-4925-af3d-46cc5e6292c8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.64,Uber,1.54344E+12,Back Bay,Northeastern University,15,1,6fa606a9-b3bc-4459-bc28-c188eec5017d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.64,Uber,1.54361E+12,Back Bay,Northeastern University,7.5,1,b5d2f4c5-43f8-401e-a6f6-8a531d5ef5b0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.64,Uber,1.54508E+12,Back Bay,Northeastern University,8,1,e80d7c8e-06f9-4244-a0d5-11058370945a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.64,Uber,1.54479E+12,Back Bay,Northeastern University,8,1,f2569ee9-9e7f-4006-a9c8-45f03b49d0f4,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.8,Uber,1.54484E+12,Financial District,Haymarket Square,15,1,3b2c10f3-3401-4861-9ab0-528c2757efca,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.8,Uber,1.54346E+12,Financial District,Haymarket Square,10.5,1,4a7c2b07-31d4-481e-89ab-382c8922607a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.8,Uber,1.54496E+12,Financial District,Haymarket Square,7,1,7f14e51d-2f26-4e30-9a55-ff7bc37a1326,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.8,Uber,1.54335E+12,Financial District,Haymarket Square,,1,91eaaea5-93b4-441a-bcc0-fa7c36e980d3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.8,Uber,1.54328E+12,Financial District,Haymarket Square,27.5,1,b24beefb-da0f-4309-9444-3a46c9812bc4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1.54351E+12,Fenway,Theatre District,32,1,2e58ddec-2e99-4758-af9c-afb2f91e103b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1.54474E+12,Fenway,Theatre District,15.5,1,7fab969b-905b-47f2-b587-ad63363782d0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.66,Uber,1.54389E+12,Fenway,Theatre District,24,1,926672cc-002d-45b2-ad29-7fe67284352a,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.66,Uber,1.54505E+12,Fenway,Theatre District,9.5,1,9db091cb-b6bc-4646-b6d0-495da7f0a2c2,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.66,Uber,1.54482E+12,Fenway,Theatre District,,1,ab2c09cf-19a7-44a9-9d24-b59b6a2484a2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.66,Uber,1.54381E+12,Fenway,Theatre District,9.5,1,c109e759-3c49-47f6-9a6b-96fdf611daf8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.66,Uber,1.54481E+12,Fenway,Theatre District,8,1,f4cf85e9-e3fd-4d8e-a384-3db1084775c1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.92,Uber,1.54321E+12,Haymarket Square,Financial District,7,1,1468fa4f-259b-42a9-8f17-c37265a7b652,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.92,Uber,1.54327E+12,Haymarket Square,Financial District,,1,2018fbce-55b2-437f-8d34-e3b8a0c2e3bb,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.92,Uber,1.54365E+12,Haymarket Square,Financial District,26,1,472a5f71-36fc-471b-a1f4-dab8d972338c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.92,Uber,1.54353E+12,Haymarket Square,Financial District,7,1,9c26eb10-a6f5-4c8e-a009-4aa4a40c89a7,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.92,Uber,1.54336E+12,Haymarket Square,Financial District,11.5,1,d40d4ee3-d208-4da5-aa4d-90f9dd8c4ea3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.92,Uber,1.54477E+12,Haymarket Square,Financial District,16,1,d7e54e64-0a75-4017-b805-d262fecad5c5,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.92,Uber,1.54489E+12,Haymarket Square,Financial District,6.5,1,e3de1472-5992-4c7e-8cea-26aebae1b427,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.07,Uber,1.54342E+12,North Station,Fenway,,1,1a6e80cd-20f1-4a7e-8c87-818a7dff5dbe,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.07,Uber,1.54484E+12,North Station,Fenway,18.5,1,34aba377-80e9-4ec3-89a9-def166dac875,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.07,Uber,1.54347E+12,North Station,Fenway,33,1,5bdc5478-ebb7-456d-8a05-ab4a45b1845a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.07,Uber,1.54513E+12,North Station,Fenway,21.5,1,c6095fe0-e4fc-4138-935c-68031fd08e6f,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.07,Uber,1.54507E+12,North Station,Fenway,10.5,1,d72d6028-18e6-4c08-8295-1e2b5f4bd202,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.07,Uber,1.54479E+12,North Station,Fenway,9.5,1,e16c71a0-cbd8-4f73-80d6-8bd42085b017,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.07,Uber,1.54346E+12,North Station,Fenway,10.5,1,fc55e636-e9da-4cb5-987d-153fad93310b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.62,Uber,1.54351E+12,Boston University,Theatre District,9,1,02344fbf-3a14-40ee-b65e-6a8700865ef4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.62,Uber,1.54342E+12,Boston University,Theatre District,32.5,1,1ec02fd1-1ba0-48c9-b6b2-646402814008,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.62,Uber,1.54374E+12,Boston University,Theatre District,17,1,216bd3d0-1b00-46d7-b687-664fb8d45dd9,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.62,Uber,1.54345E+12,Boston University,Theatre District,22.5,1,61df3bf3-89a3-426d-b492-60af3846c2a8,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.62,Uber,1.54499E+12,Boston University,Theatre District,,1,80e9fe33-7d6e-42d2-8981-ebac0ab94cd7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.62,Uber,1.54491E+12,Boston University,Theatre District,11.5,1,94a82097-504a-4c43-ba9e-e241b77094ce,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.62,Uber,1.54344E+12,Boston University,Theatre District,11.5,1,94ff6853-7be7-4e2d-add3-e35f2cb61ce3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.16,Uber,1.54388E+12,North End,Back Bay,25,1,3f6fdd39-6504-4a99-9b93-795e745402d7,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.16,Uber,1.54364E+12,North End,Back Bay,18.5,1,8c3a8a3a-3a66-4f2e-8b52-0a6162e5395b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.16,Uber,1.54342E+12,North End,Back Bay,35,1,9232f19d-df1f-4232-b491-4debb006e64b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.16,Uber,1.5434E+12,North End,Back Bay,11.5,1,a7978f02-f75e-4315-9b37-79f5d18e3a3e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.16,Uber,1.54357E+12,North End,Back Bay,,1,aae0c6da-d6f0-4238-9750-f0c26268b3a6,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.16,Uber,1.54507E+12,North End,Back Bay,10.5,1,dbdb5dc6-38a1-4b9c-9b8f-0e8a2a05f00f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.16,Uber,1.54479E+12,North End,Back Bay,11.5,1,dd4ff37e-1bdd-4aec-a14d-4245769752f5,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.01,Uber,1.54376E+12,Boston University,North Station,,1,198e1c19-ed0b-43a5-94f8-24a5e2546ea3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.01,Uber,1.54382E+12,Boston University,North Station,23,1,65204eb3-af94-4692-9258-c9656843a055,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.62,Uber,1.54365E+12,Boston University,Theatre District,13.5,1,19b21a60-717c-4816-b44e-77b43a2937f2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.62,Uber,1.54388E+12,Boston University,Theatre District,24,1,2a4714f2-78ac-42fb-97a3-aacd48c97f62,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.62,Uber,1.54506E+12,Boston University,Theatre District,32,1,6cb9393a-305a-4177-b0e2-bf8712e57313,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.62,Uber,1.54508E+12,Boston University,Theatre District,,1,90322a8a-d109-4cc6-a5e8-a9da7f9ed69e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.62,Uber,1.54334E+12,Boston University,Theatre District,22.5,1,b2e8acd6-3864-4eec-aa3b-05e78775b021,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.62,Uber,1.54344E+12,Boston University,Theatre District,14,1,bc066c6a-9dce-4387-ab57-59142dcf1e31,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.62,Uber,1.54478E+12,Boston University,Theatre District,14,1,d672d383-c269-459a-bca6-8a46dcc23666,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.68,Uber,1.54366E+12,West End,Haymarket Square,9.5,1,2b245f4f-52e3-42a5-8962-cd3106fe18f0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.68,Uber,1.54483E+12,West End,Haymarket Square,,1,466eb899-2b79-4ee8-ae32-77f66e2e35c3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.68,Uber,1.54332E+12,West End,Haymarket Square,27.5,1,6e4bb3db-08bc-423c-8574-d952ed99748b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.68,Uber,1.54483E+12,West End,Haymarket Square,7.5,1,9c2f77fb-f710-4883-909f-6c40bee0050a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.68,Uber,1.54345E+12,West End,Haymarket Square,7.5,1,b2c55929-0061-4b3a-908d-d92681628e03,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.68,Uber,1.54341E+12,West End,Haymarket Square,7.5,1,bcd2ebbb-574b-4c19-875b-17af3eb99cb2,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.68,Uber,1.54375E+12,West End,Haymarket Square,15,1,cfc2758b-faf5-4d54-9628-3a10c38d212d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.66,Uber,1.54475E+12,Fenway,Theatre District,16,1,24bb5d5d-59f8-4530-a804-d216f10753a4,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.66,Uber,1.54374E+12,Fenway,Theatre District,32,1,3d2ad669-85af-4769-834a-42475eb6131e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1.54345E+12,Fenway,Theatre District,10.5,1,4f6601bd-63d0-4b8f-a030-4defda85f8a2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.66,Uber,1.54385E+12,Fenway,Theatre District,,1,561f6490-4f97-480e-95ad-1d3607e54f96,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.66,Uber,1.54354E+12,Fenway,Theatre District,10.5,1,c25e5647-21b1-4ea4-b8ea-f2bf4e2bd1bf,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.66,Uber,1.54323E+12,Fenway,Theatre District,24,1,c6a0994c-69d1-40e3-95ae-be9ba1b429ea,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.66,Uber,1.54367E+12,Fenway,Theatre District,10.5,1,e658d96b-3ce5-435a-b3ef-afab51ca1d11,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.03,Uber,1.54497E+12,North Station,North End,15,1,1c9139b0-10f2-4c48-9aee-d65287383a02,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.03,Uber,1.54368E+12,North Station,North End,5.5,1,4bc5738b-9969-4284-8c61-03899670d203,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.03,Uber,1.54513E+12,North Station,North End,7,1,5fd72ee9-35b5-479e-8a13-ace1d67d0437,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.03,Uber,1.54342E+12,North Station,North End,,1,a65c9227-ba30-4a69-92ec-ee15946e17b4,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.03,Uber,1.54389E+12,North Station,North End,10.5,1,e1ad9a06-291e-43c3-9a60-0bb7ac5c47e0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.03,Uber,1.5451E+12,North Station,North End,7,1,e3afffd2-f848-4cb8-89a4-d866ba3a6985,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.03,Uber,1.5438E+12,North Station,North End,27.5,1,f4d0534a-1b1e-48fd-a503-3f771af51bb5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.32,Uber,1.54482E+12,Haymarket Square,Back Bay,9.5,1,803011b6-3b46-4522-92fe-9a270dc584ad,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.84,Uber,1.54485E+12,Fenway,West End,24,1,01515c14-a1b3-4a3c-834c-5aaeab4c4530,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.84,Uber,1.54371E+12,Fenway,West End,16,1,28a85871-2dd6-4a93-b61f-374a0fd0ca7e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.84,Uber,1.54379E+12,Fenway,West End,10,1,33592b5e-ec94-4e07-8357-e17bb4920dd6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.84,Uber,1.54467E+12,Fenway,West End,,1,78b5b173-eba9-4ae5-a5fe-7d5ddb450a94,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.84,Uber,1.54329E+12,Fenway,West End,10.5,1,abc2abea-f684-4639-a70b-3edb949c2bec,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
